clip_id,path,sha256,license,source_url,source_ref,duration,sample_rate,channels,split,tempo_bpm,tempo_bucket,crop_start,crop_end,is_palette,is_source,is_reference,license_filter,license_ok
src_0042_78bpm_lofi_drums_dataset_id_01_006083__center_002154,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0042_78bpm_lofi_drums_dataset_id_01_006083__center_002154.wav,f9e1595de20b94df07d5e5d20f89ac1bffe98a2258de7cad65561d01d50a5710,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,78.000,slow_lt80,2.154014,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0043_79bpm_lofi_drums_dataset_id_01_006542__center_002076,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0043_79bpm_lofi_drums_dataset_id_01_006542__center_002076.wav,14504e05145398a33b7d424517287d4a90c2faa3b80e53688c99e1c62eb7c8ff,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,79.000,slow_lt80,2.075646,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0044_80bpm_lofi_drums_dataset_id_01_006895__center_002000,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0044_80bpm_lofi_drums_dataset_id_01_006895__center_002000.wav,8b44e182a27700f21bfce28ee138d594c805b6426e5e72fa951e82443999da5d,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,80.000,mid_80_110,2.000181,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0045_81bpm_lofi_drums_dataset_id_01_007293__center_001926,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0045_81bpm_lofi_drums_dataset_id_01_007293__center_001926.wav,fb91fa059294564ac348b6cc6e81cc5d05b622f894d612b4543ce65820be7699,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,81.000,mid_80_110,1.926168,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0046_82bpm_lofi_drums_dataset_id_01_007669__center_001854,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0046_82bpm_lofi_drums_dataset_id_01_007669__center_001854.wav,35e87990df340eb78c5c2698c1e39853dc13a4188f8b767180691785abbeb9ec,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,82.000,mid_80_110,1.853605,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0047_83bpm_lofi_drums_dataset_id_01_008039__center_001783,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0047_83bpm_lofi_drums_dataset_id_01_008039__center_001783.wav,340068f2651adfb0ad6e70e1425bc4b95c47edc693e89bb24ae5268daaef73e0,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,83.000,mid_80_110,1.783220,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0048_85bpm_lofi_drums_dataset_id_01_008288__center_001648,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0048_85bpm_lofi_drums_dataset_id_01_008288__center_001648.wav,591190c0e1eb6e5414ec68b8640edd2dd277ead96abe59c97d0b707bad19efd4,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,85.000,mid_80_110,1.647528,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0049_86bpm_lofi_drums_dataset_id_01_008696__center_001581,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0049_86bpm_lofi_drums_dataset_id_01_008696__center_001581.wav,76104e473ffa8beb9debf127079cbe88f298c15fd8ac16a287ebdecb04d9442f,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,86.000,mid_80_110,1.581497,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0050_88bpm_lofi_drums_dataset_id_01_009090__center_001455,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0050_88bpm_lofi_drums_dataset_id_01_009090__center_001455.wav,b3fa1db01278fe47be3e6cb4b150911de48deb9cdda0868e933b7cd772de7981,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,88.000,mid_80_110,1.454512,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0051_89bpm_lofi_drums_dataset_id_01_009499__center_001394,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0051_89bpm_lofi_drums_dataset_id_01_009499__center_001394.wav,daf628791404d2662f8706ad5154cb70d3f168f0ab2b44a36ecfde8f3c23b8ce,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,89.000,mid_80_110,1.393560,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0052_90bpm_lofi_drums_dataset_id_01_009627__center_001334,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0052_90bpm_lofi_drums_dataset_id_01_009627__center_001334.wav,752ce5dc3ea117b18dc65e53be2fab23e1511a27b18bbd2d9d63317411e62912,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,90.000,mid_80_110,1.334059,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0053_50bpm_lofi_drums_dataset_id_01_000298__center_005605,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0053_50bpm_lofi_drums_dataset_id_01_000298__center_005605.wav,4e507b7e4bc9824b4aeaeaa95a4dbeb90a6eea70309769963d4280fe9d9a3aa3,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,50.000,slow_lt80,5.605079,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0054_55bpm_lofi_drums_dataset_id_01_000760__center_004726,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0054_55bpm_lofi_drums_dataset_id_01_000760__center_004726.wav,9d2a09a272358e0630b763e77c2ae3a321eafc0dcdf716fa6f2e2ebe0bf95120,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,55.000,slow_lt80,4.726349,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0055_56bpm_lofi_drums_dataset_id_01_001024__center_004571,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0055_56bpm_lofi_drums_dataset_id_01_001024__center_004571.wav,ea96c2a997b0badfb7ca4c59a4be3f87d96ce8a4a42f3e5046746e9fcaffacae,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,56.000,slow_lt80,4.571066,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0056_58bpm_lofi_drums_dataset_id_01_001435__center_004275,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0056_58bpm_lofi_drums_dataset_id_01_001435__center_004275.wav,83c3ace64e39be78445e0e8a6243c23ae260c1a92301be57a95cd59280ef57b7,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,58.000,slow_lt80,4.275011,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0057_60bpm_lofi_drums_dataset_id_01_001617__center_003999,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0057_60bpm_lofi_drums_dataset_id_01_001617__center_003999.wav,a29204b08627cc5c42594f94cd81754c64f2009aca477e23922a6ae330617669,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,60.000,slow_lt80,3.999274,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0058_62bpm_lofi_drums_dataset_id_01_001950__center_003741,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0058_62bpm_lofi_drums_dataset_id_01_001950__center_003741.wav,03f35a61682d9489cbfef8c03619e6e24a2748ff05a5dbcbe62b309a5642106c,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,62.000,slow_lt80,3.740952,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0059_64bpm_lofi_drums_dataset_id_01_002687__center_003500,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0059_64bpm_lofi_drums_dataset_id_01_002687__center_003500.wav,cb17b7141a5115fd7b799de00c20bdfb77906a6fe9a421098a5f8e25512305c0,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,64.000,slow_lt80,3.500045,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0060_65bpm_lofi_drums_dataset_id_01_002869__center_003385,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0060_65bpm_lofi_drums_dataset_id_01_002869__center_003385.wav,07b1b1a1d6fbf32e956057acd478085482df3a8ffd7eb0c670cf68c72bf5098a,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,65.000,slow_lt80,3.384671,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0061_66bpm_lofi_drums_dataset_id_01_003374__center_003272,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0061_66bpm_lofi_drums_dataset_id_01_003374__center_003272.wav,a6e494f54e4503c57d041054e88a76cff7fb447bb569152519a6e40706c755b0,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,66.000,slow_lt80,3.272200,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0062_68bpm_lofi_drums_dataset_id_01_003640__center_003059,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0062_68bpm_lofi_drums_dataset_id_01_003640__center_003059.wav,2f066099daa2323828c864f1a7b227110861e9c820640836143f69fd459488e2,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,68.000,slow_lt80,3.058866,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0063_70bpm_lofi_drums_dataset_id_01_004081__center_002857,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0063_70bpm_lofi_drums_dataset_id_01_004081__center_002857.wav,2a77cd4df372c2ddef270ef1b0b6988c458c227c0ef789f155bcac33ccff063f,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,70.000,slow_lt80,2.857143,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0064_72bpm_lofi_drums_dataset_id_01_004344__center_002666,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0064_72bpm_lofi_drums_dataset_id_01_004344__center_002666.wav,5f0b19230cb5b7f01eaf3c2f1e6c266ddd338d9a7a21a794a41a31c9454bfb2b,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,72.000,slow_lt80,2.666304,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0065_74bpm_lofi_drums_dataset_id_01_004895__center_002486,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0065_74bpm_lofi_drums_dataset_id_01_004895__center_002486.wav,3ee8f2c0cd92c95af723d1c115514aad2a19407862a6b098a82ff84b743507fd,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,74.000,slow_lt80,2.486349,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0066_75bpm_lofi_drums_dataset_id_01_005122__center_002400,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0066_75bpm_lofi_drums_dataset_id_01_005122__center_002400.wav,6075eb352997247781ebed6dee71133ed5e13d64a4d71d44242e620d0ec8bc25,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,75.000,slow_lt80,2.400000,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0067_77bpm_lofi_drums_dataset_id_01_005593__center_002234,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0067_77bpm_lofi_drums_dataset_id_01_005593__center_002234.wav,0d98c6ee23271bb9b7f7e814f4296e8a99073aa7d5d7eea8224f01af6e5f74ec,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,77.000,slow_lt80,2.233832,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0068_78bpm_lofi_drums_dataset_id_01_006019__center_002158,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0068_78bpm_lofi_drums_dataset_id_01_006019__center_002158.wav,88a0368a39f3b18ab14a26aab5fbe956b55bf3df1319d9d5ddd633071b608da5,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,78.000,slow_lt80,2.157642,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0069_79bpm_lofi_drums_dataset_id_01_006420__center_002076,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0069_79bpm_lofi_drums_dataset_id_01_006420__center_002076.wav,de2eb08bae8b029cb7136296dcc9d197237ad142f4e0245d3570d99b4ef3b22d,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,79.000,slow_lt80,2.075646,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0070_80bpm_lofi_drums_dataset_id_01_006752__center_002000,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0070_80bpm_lofi_drums_dataset_id_01_006752__center_002000.wav,16900d34729d47d5548d9fafc76ef59b16e2e35b499f5e07f84ef95f7a92471a,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,80.000,mid_80_110,2.000181,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0071_81bpm_lofi_drums_dataset_id_01_007309__center_001926,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0071_81bpm_lofi_drums_dataset_id_01_007309__center_001926.wav,8d52f4e92c992bc3021038ffa6f98eaf529b4926f2f7925b8e6a7f330e5e7c72,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,81.000,mid_80_110,1.926168,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0072_82bpm_lofi_drums_dataset_id_01_007550__center_001854,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0072_82bpm_lofi_drums_dataset_id_01_007550__center_001854.wav,5347d03372cccc2699ce1c0c7fecae44bc1efd9247b7aa6934e01d330789c194,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,82.000,mid_80_110,1.853605,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0073_83bpm_lofi_drums_dataset_id_01_007846__center_001783,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0073_83bpm_lofi_drums_dataset_id_01_007846__center_001783.wav,268531610443e5b2bfed066c4eef0fd0b6e31732e9768715de0112a675a1bcf1,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,83.000,mid_80_110,1.783220,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0074_85bpm_lofi_drums_dataset_id_01_008268__center_001651,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0074_85bpm_lofi_drums_dataset_id_01_008268__center_001651.wav,df95e42cee5add1548ee962d07c6553ffbe7555032299bd11ac7cba13c1be8ac,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,85.000,mid_80_110,1.651156,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0075_86bpm_lofi_drums_dataset_id_01_008494__center_001581,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0075_86bpm_lofi_drums_dataset_id_01_008494__center_001581.wav,ce501ac0a9fe77a4b64c808719f607c960ab2904affda683e3690b07eaa4ce2e,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,86.000,mid_80_110,1.581497,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0076_88bpm_lofi_drums_dataset_id_01_008946__center_001458,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0076_88bpm_lofi_drums_dataset_id_01_008946__center_001458.wav,f716fa4f504d7d4017340f0529bc771e7d303453345f67c127e98622abc1e8ac,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,88.000,mid_80_110,1.458141,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0077_89bpm_lofi_drums_dataset_id_01_009321__center_001394,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0077_89bpm_lofi_drums_dataset_id_01_009321__center_001394.wav,cb07d02ef6d9f1949e0d949e306ccea3af84055c856f0280e1656e8837f3961c,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,89.000,mid_80_110,1.393560,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0078_90bpm_lofi_drums_dataset_id_01_009677__center_001334,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0078_90bpm_lofi_drums_dataset_id_01_009677__center_001334.wav,ed2f593dca6bd6ffb1d0c9934d13afec170efda7ffa89abced369ddb9d02001d,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,90.000,mid_80_110,1.334059,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0079_50bpm_lofi_drums_dataset_id_01_000206__center_005599,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0079_50bpm_lofi_drums_dataset_id_01_000206__center_005599.wav,c6d7544cba44320d485ca5e904279cf1fc0bfbaf38025c11410e30bf4b302599,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,50.000,slow_lt80,5.598549,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0080_55bpm_lofi_drums_dataset_id_01_000757__center_004726,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0080_55bpm_lofi_drums_dataset_id_01_000757__center_004726.wav,4db3d7e2413e0e25e54d01ab571e7277fa09df93f4c6d6300d8fda2f820a6776,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,55.000,slow_lt80,4.726349,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0081_56bpm_lofi_drums_dataset_id_01_000777__center_004571,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0081_56bpm_lofi_drums_dataset_id_01_000777__center_004571.wav,fa4c4adf186eb0d063ff82f881c57883304a4ebf96d4f634b0ee2900bb413d10,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,56.000,slow_lt80,4.571066,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
src_0082_58bpm_lofi_drums_dataset_id_01_001187__center_004275,/home/manos/codes/neural-morphing/artifacts/validation/datasets/paper_eval_v1/source_eval/lofi_drums/0082_58bpm_lofi_drums_dataset_id_01_001187__center_004275.wav,d0e83dbbc95878e61e8725b8519be8d430b3b2d748985a4b06e174bbe5b388c7,CC-BY-4.0,https://doi.org/10.5281/zenodo.15493892,WaivOps Lo-Fi Drums Dataset DOI 10.5281/zenodo.15493892,8.000000,44100,2,source_eval,58.000,slow_lt80,4.275011,8.000000,0,1,0,"exact-allowed-licenses: CC-BY-3.0,CC-BY-4.0,CC-BY-SA-3.0,CC-BY-SA-4.0,CC0-1.0",1
